rank,objective,spearman_score_vs_target,pearson_score_vs_target,top_bucket_target_mean,bottom_bucket_target_mean,top_bottom_spread,complexity_penalty,concentration_penalty,max_weight,weight_entropy,effective_n_features,n_features,features,weights
974,0.6216467200466185,0.8147533821781789,0.8177263591298338,0.7156756756756757,0.27900096525096524,0.43667471042471045,0.045,0.0,0.27687824884192186,1.6950653652322547,4.76238348665819,7,rank__profit_factor_total|rank__win_rate_oos|rank__trade_count_oos|rank__expectancy_total|rank__net_profit_total|rank__trades_per_month|rank__avg_loss_total,0.26924378|0.27687825|0.06663945|0.05639036|0.20393616|0.10565281|0.02125920
975,0.621588854979878,0.7885995246315707,0.8079323787284977,0.7487644787644788,0.2828667953667954,0.46589768339768345,0.03,0.0,0.2739621709717601,1.6152124433212915,4.538635767146092,6,rank__trades_per_month|rank__net_profit_oos|rank__payoff_ratio_total|rank__net_profit_is|rank__trade_count_oos|rank__profit_factor_oos,0.25548056|0.27396217|0.07595234|0.24896038|0.10153414|0.04411042
976,0.6215439743267733,0.8032018482674461,0.7798374673748443,0.7471283783783784,0.3096332046332046,0.4374951737451738,0.03,0.0,0.2706415009665423,1.7362893435750637,5.371348375406339,6,rank__net_profit_oos|rank__expectancy_is|rank__profit_factor_oos|rank__trade_count_oos|rank__active_months|rank__win_rate_total,0.11371105|0.20711323|0.11386328|0.12836511|0.16630584|0.27064150
977,0.6214765112628964,0.7899916325644026,0.8153462964694232,0.7535424710424711,0.2937451737451738,0.4597972972972973,0.03,0.0,0.3016924913758851,1.53953645599751,4.160912777712025,6,rank__net_profit_is|rank__win_rate_is|rank__trade_count_oos|rank__trade_count_is|rank__win_rate_oos|rank__profit_factor_oos,0.26323588|0.06101899|0.09075434|0.30169249|0.02347182|0.25982648
978,0.6213419715466018,0.8010396380738986,0.82067541752427,0.7570752895752896,0.3220318532818533,0.4350434362934363,0.03,0.0,0.2222362718574138,1.756127680235175,5.622968529907327,6,rank__trade_count_total|rank__expectancy_oos|rank__avg_win_total|rank__trade_count_oos|rank__active_months|rank__expectancy_total,0.09298467|0.20280360|0.15696252|0.13777129|0.18724165|0.22223627
979,0.6213248400502114,0.8000029619537046,0.8117495017612112,0.7387355212355213,0.2876833976833977,0.45105212355212365,0.045,0.0,0.23468921471696436,1.7446822312041572,5.253861134670194,7,rank__trades_per_month|rank__profit_factor_total|rank__net_profit_oos|rank__payoff_ratio_total|rank__profit_factor_oos|rank__win_rate_is|rank__expectancy_is,0.09197316|0.02191932|0.20066831|0.21532496|0.19508363|0.04034141|0.23468921
980,0.6212769427116261,0.8043125726819396,0.7874676537672681,0.7467664092664092,0.3093436293436294,0.43742277992277984,0.045,0.0,0.21109103366295948,1.860451075822691,6.154644480748705,7,rank__win_rate_oos|rank__profit_factor_oos|rank__expectancy_is|rank__win_rate_total|rank__net_profit_total|rank__trade_count_is|rank__net_profit_is,0.13395785|0.14927495|0.03231687|0.14858866|0.13212952|0.21109103|0.19264113
981,0.6212735883489405,0.806474782875487,0.8094049850071418,0.7202750965250965,0.2742953667953668,0.44597972972972966,0.03,0.0,0.28928304740991834,1.5921416933344497,4.495836744225087,6,rank__trade_count_oos|rank__win_rate_oos|rank__profit_factor_oos|rank__avg_win_total|rank__profit_factor_is|rank__avg_loss_total,0.06587402|0.14748638|0.28928305|0.22832432|0.24481240|0.02421983
982,0.6211001599013533,0.8025502232776097,0.8215152391193696,0.7429054054054056,0.30934845559845564,0.43355694980695,0.0,0.0,0.33034245640680904,1.3050809351275743,3.524933291037018,4,rank__net_profit_is|rank__trade_count_is|rank__net_profit_total|rank__expectancy_oos,0.29510680|0.28037484|0.09417591|0.33034246
983,0.6207451811216427,0.798877427880351,0.8099417431975005,0.7241216216216216,0.2733687258687259,0.45075289575289573,0.0,0.0,0.4386275679994763,1.2699408601750095,3.234489483372763,4,rank__net_profit_is|rank__profit_factor_oos|rank__profit_factor_is|rank__trade_count_total,0.26309095|0.43862757|0.18832549|0.10995600
984,0.6206508141237003,0.7988329989037712,0.8197403403081467,0.7367181467181467,0.2848117760617761,0.4519063706563706,0.045,0.0,0.2262058045893189,1.8156468469964213,5.814321300390845,7,rank__profit_factor_oos|rank__profit_factor_is|rank__net_profit_oos|rank__trade_count_oos|rank__expectancy_total|rank__win_rate_total|rank__trade_count_is,0.12817783|0.10037616|0.01811611|0.17791110|0.22620580|0.14853246|0.20068055
985,0.6205081374977066,0.8075558879722607,0.8137086112813574,0.7101206563706564,0.26890926640926643,0.4412113899613899,0.0,0.0018150486873949878,0.45363009737479,1.053038685064204,2.7555701196363374,3,rank__win_rate_total|rank__net_profit_oos|rank__profit_factor_total,0.21049122|0.33587868|0.45363010
986,0.6204861655309385,0.7972927943823402,0.8011737086079566,0.7428619691119691,0.29222007722007726,0.45064189189189185,0.045,0.0,0.2313204807388866,1.7405185481323404,5.24011128911512,7,rank__net_profit_total|rank__trade_count_oos|rank__profit_factor_oos|rank__payoff_ratio_total|rank__win_rate_is|rank__profit_factor_is|rank__net_profit_is,0.02267481|0.22666507|0.23132048|0.17571060|0.10387634|0.03318699|0.20656570
987,0.6202995528562699,0.8111102060986402,0.8148931865727713,0.7414285714285714,0.3213079150579151,0.4201206563706563,0.03,0.0,0.27025618168882876,1.6866574353289554,5.0462454142409054,6,rank__payoff_ratio_total|rank__trade_count_oos|rank__expectancy_oos|rank__avg_win_total|rank__trade_count_is|rank__net_profit_oos,0.27025618|0.17790559|0.13794312|0.04767292|0.13252465|0.23369754
988,0.6201128354271761,0.796448643827325,0.817885821547421,0.730926640926641,0.27892857142857147,0.4519980694980695,0.015,0.0,0.3309912842505777,1.5340208665402557,4.334167592153851,5,rank__trade_count_oos|rank__profit_factor_total|rank__profit_factor_is|rank__expectancy_total|rank__profit_factor_oos,0.33099128|0.10380498|0.18993239|0.14344573|0.23182562
989,0.6201069144977329,0.7996771494587863,0.8181095647322145,0.746930501930502,0.314015444015444,0.432915057915058,0.0,0.0,0.4394673454013805,1.2505886089044551,3.1622837674093924,4,rank__trade_count_is|rank__net_profit_is|rank__net_profit_oos|rank__win_rate_oos,0.43946735|0.09284490|0.28438849|0.18329926
990,0.620033333002597,0.8049493880129159,0.8141372841988761,0.7312934362934363,0.29083494208494204,0.4404584942084943,0.045,0.0,0.19273293473887573,1.8500744790750914,6.069535069851918,7,rank__net_profit_oos|rank__active_months|rank__trade_count_total|rank__profit_factor_total|rank__avg_loss_total|rank__expectancy_is|rank__trades_per_month,0.19050265|0.08866529|0.19273293|0.16137086|0.03238232|0.18259559|0.15175034
991,0.6200079557748815,0.8121172629011143,0.8152540367334485,0.7509073359073362,0.3426544401544402,0.408252895752896,0.015,0.0,0.38947572400862807,1.3506663314585075,3.289011809490547,5,rank__avg_win_total|rank__win_rate_total|rank__net_profit_total|rank__profit_factor_is|rank__net_profit_oos,0.36249441|0.08462007|0.06691951|0.09649028|0.38947572
992,0.6196261548052122,0.8012914022745169,0.8275350364603303,0.7318532818532819,0.2950434362934363,0.4368098455598456,0.0,0.0,0.44671750090609524,1.1759263995027078,2.8653124622918713,4,rank__trades_per_month|rank__net_profit_total|rank__avg_loss_total|rank__profit_factor_oos,0.36179912|0.44671750|0.08539744|0.10608594
993,0.6195980104944251,0.8224247854676148,0.8182058652114205,0.7101689189189189,0.2967277992277993,0.4134411196911196,0.03,0.0,0.36253259141347455,1.6353883997660772,4.4610316258833835,6,rank__win_rate_oos|rank__active_months|rank__trades_per_month|rank__net_profit_oos|rank__avg_win_total|rank__avg_loss_total,0.36253259|0.13146245|0.07544582|0.19949994|0.15593174|0.07512746
994,0.6194133782627146,0.8017505016991744,0.7983627939669578,0.7338175675675674,0.29095559845559843,0.442861969111969,0.045,0.0,0.2806860970232246,1.8251537572419148,5.612722200839863,7,rank__trade_count_is|rank__trades_per_month|rank__profit_factor_is|rank__win_rate_is|rank__trade_count_oos|rank__active_months|rank__profit_factor_oos,0.04867740|0.09086772|0.11228933|0.18868647|0.16839053|0.11040245|0.28068610
995,0.6194052410039937,0.8152569105794161,0.8164663696938899,0.7069642857142856,0.2780357142857143,0.4289285714285713,0.03,0.0,0.3094285246281338,1.64703166911623,4.7244586907020585,6,rank__expectancy_oos|rank__avg_loss_total|rank__win_rate_oos|rank__net_profit_total|rank__expectancy_total|rank__expectancy_is,0.20718211|0.17489967|0.30942852|0.05199091|0.18658145|0.06991733
996,0.6193578826629028,0.7853562093412495,0.8013344099973277,0.7402702702702703,0.2717133204633205,0.4685569498069498,0.03,0.0,0.25325820324149195,1.7326766026405502,5.352549300086782,6,rank__win_rate_oos|rank__profit_factor_oos|rank__trade_count_total|rank__profit_factor_is|rank__trades_per_month|rank__trade_count_oos,0.10000932|0.25325820|0.16215788|0.23485815|0.12998664|0.11972981
997,0.6193354916739912,0.8003732034252024,0.8124901066120058,0.7447200772200774,0.3149565637065637,0.42976351351351366,0.0,0.0,0.41998053995094003,1.0612289493605207,2.803619869439015,3,rank__win_rate_oos|rank__net_profit_oos|rank__expectancy_is,0.21227044|0.36774902|0.41998054
998,0.6192399892551518,0.7989959051512304,0.7983710182381183,0.7451640926640927,0.3102944015444015,0.43486969111969115,0.015,0.0,0.2680602275420449,1.584587089934452,4.765157429190374,5,rank__active_months|rank__net_profit_oos|rank__profit_factor_is|rank__trades_per_month|rank__expectancy_total,0.26806023|0.20033711|0.13621258|0.17376925|0.22162083
999,0.6190979153860696,0.8299332825095911,0.8289792774072058,0.6849951737451737,0.27646718146718147,0.40852799227799225,0.015,0.0,0.40671387498799505,1.2619925808222554,3.0372526862945786,5,rank__trade_count_oos|rank__active_months|rank__profit_factor_oos|rank__win_rate_oos|rank__net_profit_is,0.02180468|0.07405108|0.40671387|0.37938891|0.11804146
1000,0.6190710284341382,0.8160566321578516,0.8165618768383169,0.6950868725868725,0.2679681467181467,0.4271187258687258,0.0,0.0,0.41016305695449473,1.0850507817544768,2.9187989610485148,3,rank__net_profit_oos|rank__profit_factor_total|rank__win_rate_is,0.41016306|0.28044212|0.30939482
1001,0.618977162802202,0.7962709279210061,0.810478144395141,0.7463465250965252,0.30478764478764475,0.44155888030888046,0.03,0.0,0.3712683516366116,1.6228627609214648,4.396258019875618,6,rank__expectancy_oos|rank__profit_factor_total|rank__net_profit_total|rank__payoff_ratio_total|rank__active_months|rank__net_profit_oos,0.16603640|0.04710600|0.37126835|0.14815679|0.16633855|0.10109392
1002,0.618919257139622,0.7905692092599391,0.8142283092877216,0.7451447876447876,0.29769305019305026,0.4474517374517374,0.0,0.0,0.38116453522068927,1.2757466085961897,3.364880152334607,4,rank__net_profit_oos|rank__avg_win_total|rank__trade_count_oos|rank__win_rate_oos,0.25692435|0.28195322|0.38116454|0.07995790
1003,0.6186136163901333,0.7994994335524674,0.7966164232011127,0.7429536679536681,0.31027027027027027,0.43268339768339786,0.015,0.0,0.34475092101098576,1.5303786373606105,4.290089180082079,5,rank__win_rate_is|rank__expectancy_total|rank__win_rate_total|rank__trade_count_total|rank__net_profit_oos,0.10158594|0.15898824|0.17782990|0.34475092|0.21684500
1004,0.6185683152108606,0.8057046806147715,0.8098456283949939,0.7264092664092664,0.29039092664092664,0.43601833976833976,0.045,0.0,0.2354313264285428,1.7122647315015462,5.047855553324755,7,rank__profit_factor_is|rank__trade_count_total|rank__win_rate_is|rank__trade_count_oos|rank__net_profit_is|rank__net_profit_oos|rank__profit_factor_total,0.01749468|0.20340635|0.23543133|0.04310482|0.06510873|0.21107490|0.22437920
1005,0.6185296812067049,0.8118803083593558,0.8305296221655666,0.700965250965251,0.26218629343629346,0.4387789575289575,0.045,0.0,0.2647255704986,1.7277557735821547,5.049831675807874,7,rank__win_rate_oos|rank__trade_count_is|rank__expectancy_oos|rank__expectancy_is|rank__profit_factor_total|rank__trades_per_month|rank__avg_loss_total,0.13026363|0.26262386|0.12887912|0.04180816|0.26472557|0.01910879|0.15259088
1006,0.6182606615774735,0.7928498967243659,0.8123960259473686,0.737934362934363,0.28853281853281854,0.44940154440154445,0.015,0.009096546504999498,0.468193093009999,1.3674477570736312,3.2544032835572363,5,rank__profit_factor_oos|rank__trade_count_is|rank__win_rate_oos|rank__trade_count_oos|rank__profit_factor_total,0.24017432|0.07098022|0.13274927|0.46819309|0.08790309
1007,0.6182342630637612,0.8263049160889122,0.796144073866964,0.6840057915057917,0.2650820463320464,0.41892374517374525,0.045,0.0,0.21575326365380626,1.837860223356509,5.88964871510124,7,rank__profit_factor_oos|rank__avg_loss_total|rank__net_profit_oos|rank__profit_factor_total|rank__active_months|rank__win_rate_total|rank__trade_count_is,0.21575326|0.19661792|0.05501727|0.18085440|0.05140087|0.12675670|0.17359957
1008,0.618112686710573,0.7988329989037712,0.8212774112926909,0.7302895752895754,0.2876785714285715,0.4426110038610039,0.03,0.0,0.3975306949250438,1.5882285793751207,4.071585114806163,6,rank__profit_factor_oos|rank__trade_count_is|rank__win_rate_oos|rank__net_profit_total|rank__trades_per_month|rank__profit_factor_is,0.08279980|0.08900958|0.10936892|0.39753069|0.22854215|0.09274885
1009,0.6178968048553704,0.8051271039192349,0.8188143003214524,0.7154826254826255,0.2804391891891892,0.43504343629343634,0.015,0.0,0.31307211345712127,1.5438776354241568,4.422581385355729,5,rank__profit_factor_total|rank__trades_per_month|rank__avg_loss_total|rank__profit_factor_oos|rank__net_profit_total,0.10816727|0.31307211|0.23856498|0.19854248|0.14165315
1010,0.6178938245954162,0.7936496183028015,0.8034029168348337,0.7451640926640927,0.29898648648648646,0.4461776061776062,0.045,0.0,0.2906384570944779,1.825046637246719,5.5364434780182545,7,rank__profit_factor_is|rank__profit_factor_total|rank__trade_count_is|rank__trade_count_oos|rank__net_profit_is|rank__avg_win_total|rank__net_profit_oos,0.12807250|0.12034347|0.10773777|0.07854995|0.06743777|0.20722009|0.29063846
1011,0.6178507677801741,0.8185890838228967,0.8203497384437471,0.7071669884169884,0.29424227799227803,0.4129247104247104,0.015,0.0,0.3605051780390691,1.4475278496349369,3.7823884370784775,5,rank__win_rate_oos|rank__avg_win_total|rank__profit_factor_oos|rank__trade_count_total|rank__active_months,0.36050518|0.07149528|0.30882059|0.11634883|0.14283012
1012,0.6177979390303504,0.7988478085626313,0.8082852116164807,0.7535424710424712,0.33217181467181467,0.4213706563706565,0.0,0.0,0.3161507680270424,1.353795343046359,3.766449051308771,4,rank__trade_count_total|rank__active_months|rank__net_profit_oos|rank__net_profit_total,0.22542101|0.31615077|0.15972344|0.29870478
1013,0.6177556642335867,0.7885402859961309,0.8071915087241852,0.7428619691119691,0.28563706563706565,0.45722490347490347,0.045,0.0,0.20897212350099845,1.873084437608365,6.193303963099402,7,rank__avg_loss_total|rank__net_profit_oos|rank__net_profit_total|rank__trade_count_oos|rank__expectancy_total|rank__expectancy_is|rank__trades_per_month,0.15029800|0.18969545|0.07662469|0.05835863|0.15765036|0.15840074|0.20897212
1014,0.6177542404731254,0.8073781720659418,0.817680352375477,0.7263513513513514,0.2969015444015444,0.429449806949807,0.045,0.0,0.2411263470021771,1.7795536584769367,5.440825678270615,7,rank__win_rate_oos|rank__payoff_ratio_total|rank__active_months|rank__trades_per_month|rank__trade_count_oos|rank__profit_factor_total|rank__net_profit_oos,0.18313543|0.13786613|0.11498838|0.23441216|0.06685285|0.24112635|0.02161870
1015,0.6175240546959698,0.8079853680791983,0.8068170689380952,0.7168967181467182,0.28390926640926645,0.43298745173745173,0.045,0.0,0.2753381195438861,1.824025927295323,5.609867353166558,7,rank__avg_win_total|rank__win_rate_oos|rank__profit_factor_total|rank__trade_count_oos|rank__profit_factor_is|rank__win_rate_is|rank__profit_factor_oos,0.20603632|0.07522144|0.11117931|0.05243804|0.14645533|0.13333145|0.27533812
1016,0.6174351563985174,0.7988181892449114,0.8067062627046295,0.7377220077220078,0.3052509652509653,0.4324710424710425,0.015,0.0,0.23356243221241077,1.593011592831911,4.852942016715303,5,rank__trades_per_month|rank__net_profit_oos|rank__trade_count_oos|rank__profit_factor_oos|rank__win_rate_total,0.23356243|0.20268554|0.22167448|0.13375853|0.20831901
1017,0.6174283602518831,0.8059860641331098,0.8128836667829649,0.7123166023166023,0.275965250965251,0.43635135135135134,0.03,0.0,0.22171700803615763,1.7584811497537585,5.655382687551324,6,rank__net_profit_oos|rank__payoff_ratio_total|rank__win_rate_oos|rank__expectancy_total|rank__avg_loss_total|rank__net_profit_is,0.15864869|0.08879797|0.22171701|0.18503228|0.18996969|0.15583437
1018,0.6173551022657292,0.7948492006704544,0.7963413714697751,0.7431660231660233,0.3093436293436293,0.433822393822394,0.0,0.0,0.3619570739900403,1.2935223020708042,3.4371281630525843,4,rank__expectancy_total|rank__win_rate_oos|rank__trades_per_month|rank__trade_count_total,0.36195707|0.31508197|0.09629190|0.22666906
1019,0.6173382639319381,0.7916355046978529,0.796835015461045,0.7406563706563707,0.2929681467181467,0.447688223938224,0.03,0.0,0.2171358193190721,1.6585965429792786,5.108416810934652,6,rank__payoff_ratio_total|rank__profit_factor_oos|rank__profit_factor_is|rank__trade_count_oos|rank__trade_count_total|rank__expectancy_oos,0.21713582|0.18501525|0.19031536|0.01450230|0.21535331|0.17767796
